Référence;Désignation;Sous catégorie;Fabriquant ;commentaire ;Prix d'achat;Fournisseur
141999;MasterPlane-Laser 3G Plus;OEP SANS FIL;UMAREX GMBH AND CO KG;ref fab031.400A;399;LA PLATEFORME DU BÂTIMENT SIEGE
142000;PocketPlane-Laser 3G Set 150 cm;OEP SANS FIL;UMAREX GMBH AND CO KG;ref fab036.703A;299;LA PLATEFORME DU BÂTIMENT SIEGE
117692;Niveau laser Superplane 3D PRO;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab036.600L;315;LA PLATEFORME DU BÂTIMENT SIEGE
128289;X2-Laser Pro;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab031.550L;338,14;LA PLATEFORME DU BÂTIMENT SIEGE
127314;Laser Cubus 210 S Set 150CM + trépied inclus;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab052.205A;499;LA PLATEFORME DU BÂTIMENT SIEGE
129245;Laser rotatif Cubus G210S Set vert;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab052.305A;679;LA PLATEFORME DU BÂTIMENT SIEGE
117689;Télémetre Distance Master VISION;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab080.980A;209;LA PLATEFORME DU BÂTIMENT SIEGE
118124;Télémètre laser Range Master Gi3 30m point VERT avec la technologie laser verte;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab080.836A;85;LA PLATEFORME DU BÂTIMENT SIEGE
118940;Télémètre point vert Laser Range Master Gi7 PRO - 70 m - Bluetooth;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab080.837A;140;LA PLATEFORME DU BÂTIMENT SIEGE
101484;VIDEO FLEX G3 XXL 9 mm, 5 m;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab082.213A;279;LA PLATEFORME DU BÂTIMENT SIEGE
131632;Kit niveau laser 3D Vert X3 laser Pro + 2 batteries + trépied 300 cm;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab036.800-1;499;LA PLATEFORME DU BÂTIMENT SIEGE
132974;COMPACTPLANE LASER 3G PRO;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab036.295A;249;LA PLATEFORME DU BÂTIMENT SIEGE
141998;PocketCross-Laser 2G;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab036.710A;149;LA PLATEFORME DU BÂTIMENT SIEGE
148762;PocketLine-Laser G360 Set 150 cm;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab036.723A;199;LA PLATEFORME DU BÂTIMENT SIEGE
148763;Télémètre Distance Master Plus 100m;OUTILLAGE ELECTROPORTATIF;UMAREX GMBH AND CO KG;ref fab080.983A;99;LA PLATEFORME DU BÂTIMENT SIEGE
127316;Niveau digital DigiLevel Pro 60 BLE Version;OUTILLAGE MANUEL HORS HILTI;UMAREX GMBH AND CO KG;ref fab081.271A;168,54;LA PLATEFORME DU BÂTIMENT SIEGE
29156;PINCE A RIVETER VYNEX;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab321801740105;17;LA PLATEFORME DU BÂTIMENT SIEGE
29149;RIVET AVEUGLE ALX TL C14 4.8X10 BOITE DE 100;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab3.51401E+11;10,92;LA PLATEFORME DU BÂTIMENT SIEGE
29154;RIVET AVEUGLE ALX TL C14 4.8X20 BOITE DE  50;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab3.51401E+11;11,34;LA PLATEFORME DU BÂTIMENT SIEGE
107326;Rivet aveugle en aluminium tête large ø 4,8X14  boite de 100 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029659;13,4;LA PLATEFORME DU BÂTIMENT SIEGE
107327;Rivet aveugle en aluminium tête large ø 4,8X20  boite de 50 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029662;14,6;LA PLATEFORME DU BÂTIMENT SIEGE
107325;Rivet aveugle en aluminium tête large ø 4,8X10  boite de 100 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029657;13,3;LA PLATEFORME DU BÂTIMENT SIEGE
29142;RIVET AVEUGLE ALX TRS 4x8 BOITE DE 100;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab351400500807;7,08;LA PLATEFORME DU BÂTIMENT SIEGE
29145;RIVET AVEUGLE ALX TRS 4.0X14 BOITE DE 100;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab351400500810;8,22;LA PLATEFORME DU BÂTIMENT SIEGE
29143;Rivet aveugle en aluminium et tige en acier ø 4 x 10 mm boîte de 100 pièces;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab351400500808;7,18;LA PLATEFORME DU BÂTIMENT SIEGE
107328;Rivet aveugle aluminium à tête ronde standard ø 4X8  boîte de 100 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029650;8,7;LA PLATEFORME DU BÂTIMENT SIEGE
107332;Rivet aveugle aluminium à tête ronde standard ø 4,8X16  boîte de 50 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029654;10,3;LA PLATEFORME DU BÂTIMENT SIEGE
107330;Rivet aveugle aluminium à tête ronde standard ø 4X12  boîte de 100 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029652;9,7;LA PLATEFORME DU BÂTIMENT SIEGE
107331;Rivet aveugle aluminium à tête ronde standard ø 4X14  boîte de 100 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029653;9,8;LA PLATEFORME DU BÂTIMENT SIEGE
107329;Rivet aveugle aluminium à tête ronde standard ø 4X10  boîte de 100 Pcs;OUTILLAGE MANUEL HORS HILTI;VYNEX;ref fab310178029651;8,9;LA PLATEFORME DU BÂTIMENT SIEGE
149402;Pulverisateur FinishControl 4000 18V KIT STD;OUTILLAGE DU PEINTRE;WAGNER GMBH;ref fab2453688;879;LA PLATEFORME DU BÂTIMENT SIEGE
149401;Système de pulverisation PowerPainter 90 Extra;OUTILLAGE DU PEINTRE;WAGNER GMBH;ref fab2401275;1149;LA PLATEFORME DU BÂTIMENT SIEGE
145546;Burin carrelage coudé large SDS+ 250mm;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4932353424;19,9;LA PLATEFORME DU BÂTIMENT SIEGE
128899;Adaptateur SHOCKWAVE carre 1/2  hex 1/4;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471828;20;LA PLATEFORME DU BÂTIMENT SIEGE
99701;Adaptateur SHW Hex 1/4  carré 1/2;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478803;10,5;LA PLATEFORME DU BÂTIMENT SIEGE
68848;Renvoi d'angle à cardan pour visseuse à chocs + 10 embouts;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4932459781;34,22;LA PLATEFORME DU BÂTIMENT SIEGE
135620;Perceuse percussion 18V sans batterie;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479859;249;LA PLATEFORME DU BÂTIMENT SIEGE
141988;2 rails de guidage L. 1400 mm;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4932480906;249;LA PLATEFORME DU BÂTIMENT SIEGE
140162;Coffret 16 x 1/2 douilles à choc longue;CONSOMMABLES OEP;TECHTRONIC INDUSTRIES FRANCE;ref fab4932480943;149;LA PLATEFORME DU BÂTIMENT SIEGE
140159;Pompe a eau - M12 BSWP-0;MATERIEL DE CHANTIER MECANIQUE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479639;199;LA PLATEFORME DU BÂTIMENT SIEGE
68849;Code HPV - MILWAUKEE - Machine;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fabSPE MACHINE;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
78889;Pack rainureuse WCS 45 1900W/150mm/45x45mm-aspirateur AS2-250 ELCP classe L 1200W 3600 L/mn/21 kpa;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fabTBD 1;1058,94;LA PLATEFORME DU BÂTIMENT SIEGE
74804;SCIE A RUBAN FUEL M18 CBS125-0 LIVRE EN CARTON,1 LAME, SANS BATTERIE;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933447150;376,3;LA PLATEFORME DU BÂTIMENT SIEGE
70914;MEULEUSE ANGLE FUE M18 CAG125X-402C;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933443950;518,34;LA PLATEFORME DU BÂTIMENT SIEGE
70487;PERFO HD28 HX-32X;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933415500;836,34;LA PLATEFORME DU BÂTIMENT SIEGE
78158;Duo de meuleuses ø 230 mm et 125 mm - 1;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451567;165;LA PLATEFORME DU BÂTIMENT SIEGE
142989;Duo de meuleuses ø 230 mm AG22-230DMS et ø 125 mm AG10-125E KIT + 1 DISQUE DIAM DHT 125MM;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab;199;LA PLATEFORME DU BÂTIMENT SIEGE
80632;AG 1000-125 EK D-SET AG10-125 EK + 2 disques;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464433;90,1;LA PLATEFORME DU BÂTIMENT SIEGE
105265;Meuleuse AGV 22-230 2200W;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933431860;145;LA PLATEFORME DU BÂTIMENT SIEGE
71812;PERFO/BURINEUR 800W PLH 28 XE;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446800;439,9;LA PLATEFORME DU BÂTIMENT SIEGE
70482;Perforateur-Burineur SDS MAX 1100W K 540 S  - en coffret;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933418100;419;LA PLATEFORME DU BÂTIMENT SIEGE
70473;SCIE CIRCULAIRE M18 CCS5-0 SS BATTERIE;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446223;275,6;LA PLATEFORME DU BÂTIMENT SIEGE
77590;Scie sabre SAWZALL® P 1100 W vitesse 0 - 2 900 courses/min course 28 mm;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933416710;289;LA PLATEFORME DU BÂTIMENT SIEGE
101721;Tronçonneuse à chaine M18 FCHS-121B 12Ah;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464223;560,56;LA PLATEFORME DU BÂTIMENT SIEGE
133215;Perforateur K850S + meuleuse AG 22-230 + pic 400 mm + burin plat 400 mm;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab;969;LA PLATEFORME DU BÂTIMENT SIEGE
140160;Elagueuse fuel - M18 FHS20-0;OEP FILAIRE;TECHTRONIC INDUSTRIES FRANCE;ref fab4933480117;289;LA PLATEFORME DU BÂTIMENT SIEGE
116977;Pack NRJ 12V, 3,0 Ah  Red Lithium, système M12 NRG-303;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459207;140;LA PLATEFORME DU BÂTIMENT SIEGE
81892;Pack NRJ M18 NRG-902, 18V, 9,0 Ah Red Lithium, syst M18;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451422;369,94;LA PLATEFORME DU BÂTIMENT SIEGE
112605;Batterie 18V 8,0Ah HIGH-OUTPUT Red Lithium M18 HB8;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471070;205;LA PLATEFORME DU BÂTIMENT SIEGE
118942;Batterie 5,5Ah HIGH-OUTPUT Red Lithium 18V - M18 HB55;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464712;169;LA PLATEFORME DU BÂTIMENT SIEGE
118941;Pack NRJ 2 batteries 8,0 Ah HIGH-OUTPUT Red Li-ion 18V + chargeur M12-18FC - M18 HNRG-802;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933471073;365;LA PLATEFORME DU BÂTIMENT SIEGE
107912;Chargeur M12-M18 allume cigare 12V-14,4V-18V;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4932459205;90,1;LA PLATEFORME DU BÂTIMENT SIEGE
82948;Pack de 2 PercViss/Viss à chocs M18 BPP2D-402C;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933447126;299;LA PLATEFORME DU BÂTIMENT SIEGE
101846;Compresseur-gonfleur M12 BI-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464124;139;LA PLATEFORME DU BÂTIMENT SIEGE
74504;PERCEUSE PERCUSSION M12 BPD-402C 2 VITESSES 4,0Ah 38 Nm;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933441935;185,5;LA PLATEFORME DU BÂTIMENT SIEGE
71733;PACKS NRJ 18V : M18 PACKNRJ-402B;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933448570;196,1;LA PLATEFORME DU BÂTIMENT SIEGE
70916;PROJECTEUR CHANTIER M18 AL-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430392;153,7;LA PLATEFORME DU BÂTIMENT SIEGE
114362;Éclairage de chantier 360° M18 TAL-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464134;169;LA PLATEFORME DU BÂTIMENT SIEGE
74799;Lanterne de chantier M18 LL-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430563;99;LA PLATEFORME DU BÂTIMENT SIEGE
118947;Laser 2 lignes faisceaux verts, 4V, 3AH - L4 CLLP-301C;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478099;330;LA PLATEFORME DU BÂTIMENT SIEGE
81889;Meuleuse d'Angle FUEL M18 CAG125X-0X, 18V 125mm sans batt;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451439;227,9;LA PLATEFORME DU BÂTIMENT SIEGE
101722;Meuleuse FUEL 230mm M18 FLAG230XPDB-121C 12Ah;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464115;666,74;LA PLATEFORME DU BÂTIMENT SIEGE
118944;Multi-tool fuel 18V - M18 FMT-0X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478491;199;LA PLATEFORME DU BÂTIMENT SIEGE
130837;Kit perceuse-visseuse M18FPD2-0 + meuleuse M18FSAG125-0X + 3 batteries 5 Ah + chargeur + coffret;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479533;559;LA PLATEFORME DU BÂTIMENT SIEGE
101720;Visseuse M18 BDD-402CA + coffret 32 embouts Shockwave;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464942;205;LA PLATEFORME DU BÂTIMENT SIEGE
126304;Pack 2 outils 18V : Perceuse à percussion + visseuse à choc + 2 batteries 4 Ah + chargeur;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464536;499;LA PLATEFORME DU BÂTIMENT SIEGE
110333;Pack 4 machines + lampe LED + 3 batteries M12 BPP5A-423B;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933471285;475,94;LA PLATEFORME DU BÂTIMENT SIEGE
129329;Pack 4 machines + 3 batteries + chargeur + rangement - M18 FPP4B2-533P;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479536;1149;LA PLATEFORME DU BÂTIMENT SIEGE
124235;Pack 4 machines M18 FPP4B-503P + 3 batteries 5Ah + Packout trolley + coffret 32 embouts SHOCKWAVE;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479082;1101,34;LA PLATEFORME DU BÂTIMENT SIEGE
130471;Pack 7 machines Powerpack M18 PP8A-586P + perforateur HD18 HX-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab;1990;LA PLATEFORME DU BÂTIMENT SIEGE
128292;Pack 7 machines Powerpack M18 PP8A-586P;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479537;2109,4;LA PLATEFORME DU BÂTIMENT SIEGE
107915;Perceuse percussion à mandrin amovible M12 FPDX-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464135;175;LA PLATEFORME DU BÂTIMENT SIEGE
95627;Perceuse Visseuse 18V 4,0Ah M18 BDD-402C;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933443565;205;LA PLATEFORME DU BÂTIMENT SIEGE
147074;Perceuse-Visseuse 12V M12 FDDXKIT-202X + 2 batteries 12V 2Ah + 1 bat offerte;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab;259;LA PLATEFORME DU BÂTIMENT SIEGE
114368;Perceuse-Visseuse 12V 2Ah M12 FDDXKIT-202X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464979;259;LA PLATEFORME DU BÂTIMENT SIEGE
81968;Perfo SDS+ compact M18 BH-0X, 18V, 4,0 Ah, 1,2J EPTA sans batt;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459542;253,34;LA PLATEFORME DU BÂTIMENT SIEGE
128891;Perforateur SDS+ 26mm FUEL, 18V, sans batterie ni chargeur - M18 FHX-0X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478888;345;LA PLATEFORME DU BÂTIMENT SIEGE
107918;Projecteur de chantier  M12 AL-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451394;111,3;LA PLATEFORME DU BÂTIMENT SIEGE
118943;Scie sabre fuel 18V - M18 FSZ-0X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478293;315;LA PLATEFORME DU BÂTIMENT SIEGE
107920;Scie à onglet sur table M18 FTS210-121B FUEL 18V, 12,0Ah, lame 210mm;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464225;1016,54;LA PLATEFORME DU BÂTIMENT SIEGE
77598;Scie Circulaire FUEL 12V M12 CCS44-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933448225;259;LA PLATEFORME DU BÂTIMENT SIEGE
81890;Scie circulaire FUEL M18 CCS55-0X, 18V, 165mm sans batt;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451429;310;LA PLATEFORME DU BÂTIMENT SIEGE
81891;Scie circulaire Métal FUEL M18 FMCS-0X, 18V, Ø130 et 150 sans batt;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459192;395;LA PLATEFORME DU BÂTIMENT SIEGE
81969;Scie Sabre compacte C18 HZ-0X, 18V sans batt;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459575;175;LA PLATEFORME DU BÂTIMENT SIEGE
117002;Scie sabre compacte fuel 12V M12 CHZ-402C + 2 batteries 4Ah + chargeur;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446950;333,9;LA PLATEFORME DU BÂTIMENT SIEGE
70472;SCIE SABRE FUEL M18 CSX-0X, 18V SS BATT;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446085;316,94;LA PLATEFORME DU BÂTIMENT SIEGE
118948;Télémètre laser - LDM 50;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933447700;145;LA PLATEFORME DU BÂTIMENT SIEGE
77595;M12 BDD-0  - Perceuse-Visseuse 2 vitesses sans Batterie, 30-38 Nm;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933441930;115,54;LA PLATEFORME DU BÂTIMENT SIEGE
81895;Visseuse Placo FUEL M18 FSGC-202X 18V 2Ah;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459199;465,34;LA PLATEFORME DU BÂTIMENT SIEGE
131599;Pack 2 machines 18V FUEL : perc-viss + viss à chocs + 2 batt. 5Ah + chargeur - M18 FPP2A2-502X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464268;669;LA PLATEFORME DU BÂTIMENT SIEGE
131605;Boulonneuse à chocs compacte FUEL 18V - M18 FIW2F12-0X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478443;260;LA PLATEFORME DU BÂTIMENT SIEGE
131644;Boulonneuse à chocs + batterie 18V 3,0Ah;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab;239;LA PLATEFORME DU BÂTIMENT SIEGE
131603;Coupe-bordures Brushless 18V - M18 BLLT-0;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933472218;270;LA PLATEFORME DU BÂTIMENT SIEGE
131765;Pack plaquiste : visseuse placo 18V + scie sabre 12V - M18FPP2AG-323P;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933492474;609;LA PLATEFORME DU BÂTIMENT SIEGE
133056;Pack 2 machines 18V : 1 perceuse + 1 visseuse à chocs18 V + 2 batteries M18 B5 + 1 chargeur M12-18C;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464718;419;LA PLATEFORME DU BÂTIMENT SIEGE
135622;Visseuse à chocs compact Hex 1/4 FUEL 12V;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479876;179;LA PLATEFORME DU BÂTIMENT SIEGE
135908;Scie plongeante FUEL M18 FPS55-0P;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478777;519;LA PLATEFORME DU BÂTIMENT SIEGE
139941;Grignoteuse Fuel 12V sans batterie - M12 FNB16-0X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479618;329;LA PLATEFORME DU BÂTIMENT SIEGE
140181;Pack 6 outils 18V fuel + 1 Perfo SDS+ M18 BLHX-0X;OEP SANS FIL;TECHTRONIC INDUSTRIES FRANCE;ref fab;1359;LA PLATEFORME DU BÂTIMENT SIEGE
116974;Aspirateur 18V, sans batterie M18 VC2-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464029;195;LA PLATEFORME DU BÂTIMENT SIEGE
73721;BATTERIE RED LITHIUM 18V 2,0AH;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430062;105;LA PLATEFORME DU BÂTIMENT SIEGE
147059;Batterie 2Ah RED LI-Ion M12 B2 12V;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430064;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
77599;Pack NRJ 12V, 2 Ah Red Li-ion;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933448572;121,9;LA PLATEFORME DU BÂTIMENT SIEGE
118945;Pack NRJ 2 Batteries 4,0 Ah Red Lithium M12B4 12V + chargeur C12C - M12 PACKNRJ-402;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459211;139;LA PLATEFORME DU BÂTIMENT SIEGE
107914;Pack M12 NRG-201 Red Lithium 2Ah;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451900;79,5;LA PLATEFORME DU BÂTIMENT SIEGE
131606;Batterie 18V 3,0Ah HIGH-OUTPUT Red Lithium - M18 HB3;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471069;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
81893;Pack NRJ M18 NRG-502, 18V, 2x5,0 Ah Red Lithium, syst M18;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459217;219;LA PLATEFORME DU BÂTIMENT SIEGE
77589;Batterie red-lithium 18V 9.0 Ah;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932451245;206,7;LA PLATEFORME DU BÂTIMENT SIEGE
99592;Pack chargeur + 3 batteries M18 NRG-503;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451423;310;LA PLATEFORME DU BÂTIMENT SIEGE
73720;Batterie RED LITHIUM 18V 5,0Ah;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430483;135;LA PLATEFORME DU BÂTIMENT SIEGE
107911;Batterie M18 HB12 12,0Ah HIGH OUTPUT;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464260;269;LA PLATEFORME DU BÂTIMENT SIEGE
106601;Chargeur rapide 12-14,4 - 18 / système M12 à M18 - M12-18FC;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932451079;98,8;LA PLATEFORME DU BÂTIMENT SIEGE
147923;Code HPV - MILWAUKEE - FUEL;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fabHPV;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
147983;Coffret de 10 douilles longues 1/2 Shockwave;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932480457;69,9;LA PLATEFORME DU BÂTIMENT SIEGE
147984;Coffret de 10 mousquetons embouts Shockwave;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932492939;6,29;LA PLATEFORME DU BÂTIMENT SIEGE
135623;Set embouts 35 pièces;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932492003;36,7;LA PLATEFORME DU BÂTIMENT SIEGE
91946;Coffret PUCK 15 embouts Shockwave;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430904;13,5;LA PLATEFORME DU BÂTIMENT SIEGE
72879;COFFRET SHOCKWAVE 33 PIECES;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430905;36,5;LA PLATEFORME DU BÂTIMENT SIEGE
99590;Déboucheur 18V - M18 FDCPF8-0C - sans batterie;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459683;333,9;LA PLATEFORME DU BÂTIMENT SIEGE
143058;Coffret de 4 douilles magnetiques shockwave;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932492445;19,9;LA PLATEFORME DU BÂTIMENT SIEGE
110337;Taille haie Fuel M18 CHT-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459346;305;LA PLATEFORME DU BÂTIMENT SIEGE
78887;Ventilateur 18V sans batterie - M18 AF-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451022;89;LA PLATEFORME DU BÂTIMENT SIEGE
71813;PERFO SDS+ FUEL FIXTEC, 18V 4,0Ah;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446840;726,96;LA PLATEFORME DU BÂTIMENT SIEGE
