"id_societe";"societe";"tel";"ville";"nom_commercial";"code_groupe";"code_client";"code_regroupement";"siret";"date_creation";"relation";"id_owner";"id_campagne";"id_fournisseur";"naf";"activite";"ref";"joignable";"date";"id_assistante";"id_pays";"id_famille";"siren";"avis_credit";"cs_avis_credit";"score";"cs_score";"contentieux";"adresse";"adresse_2";"adresse_3";"cp";"id_contact_facturation";"facturation_id_pays";"facturation_adresse";"facturation_cp";"facturation_ville";"reference_tva";"tva";"latitude";"longitude";"fax";"email";"web";"etat";"nb_employe";"effectif";"id_secteur_geographique";"id_contact_commercial";"id_apporteur";"ca";"id_devise";"structure";"capital";"facturer_le_siege";"fournisseur";"partenaire";"code_client_partenaire";"divers_2";"id_prospection";"id_contact_signataire";"IBAN";"BIC";"nom_banque";"ville_banque";"lastaccountdate";"receivables";"securitieandcash";"operatingincome";"netturnover";"operationgprofitless";"financialincome";"financialcharges";"RUM"
8476;"ORGANISME GESTION COLLEGE SAINT GABRIE";;"TOURCOING";;;;;78385135500033;"1990-06-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"8531Z";"Enseignement secondaire général";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";783851355;"NC";;"NC";;;"138 RUE LAMARTINE";;;59200;"";"France";;;;"FR52783851355";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"Association déclarée";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
13331;"ORGANISME GESTION ENSEIGNEMENT CATHOLIQU";327396524;"JEUMONT";;;;;32122546800016;"1979-09-01";"suspect";"Frédérique RANDOUX";"CEDRE";;"8531Z";"Enseignement secondaire général";"SLI16110119";"tous";"2016-11-28 09:31:10";"";"France";"Société";321225468;"NC";5000;"NC";45;;"225 RUE DES ANCIENS D AFN";;;59460;"";"France";;;;"FR40321225468";1,2;-1;-1;327670109;;;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";"Association déclarée";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
14024;"ORGANISME GESTION ENSEIGNEMENT CATHOLIQUE";467061131;"MONTPELLIER";"NOTRE DAME DE LA MERCI";"S3";877;"CEDRE";77605699600015;"1900-01-01";"client";"Frédérique RANDOUX";"CEDRE";;"8559B";"Autres enseignements";"SLI17020001";"tous";"2017-02-02 16:18:46";"";"France";"Société";776056996;"NC";3500;"NC";43;;"62 COURS GAMBETTA";;;34000;"";"France";;;;"FR86776056996";1,2;-1;-1;467061125;;;"actif";;;;"";;;"Euro";"Association déclarée";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
13635;"ORGANISME GESTION LYCEE PASSY SAINT HONO";153701270;"PARIS 16";;"S3";898;"CEDRE";40483807000013;"1996-01-01";"client";"Frédérique RANDOUX";"CEDRE";;"8559B";"Autres enseignements";"SLI16110423";"tous";"2016-11-28 09:31:44";"";"France";"Société";404838070;"NC";3500;"NC";44;;"117 AVENUE VICTOR HUGO";;;75116;"";"France";;;;"FR17404838070";1,2;-1;-1;145531885;"bfontaine@passy-st-honore.com";;"actif";;;"IDF";"";"VICOLISTA CAPITAL";;"Euro";"Association déclarée";0;"non";"non";"non";;"prelevement";"";"HABIBA BEN YOUSSEF";;;;;"N/A";0;0;0;0;0;0;0;
8455;"ORGANISME GESTION ND DU TILLEUL PRIMAI";;"MAUBEUGE";;;;;34412249400026;"1988-03-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"8520Z";"Enseignement primaire";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";344122494;"NC";;"NC";;;"48 PL DE L INDUSTRIE";;;59600;"";"France";;;;"FR83344122494";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"Association déclarée";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
14609;"ORICA";760485959;"ROUBAIX";;"S1";1132;"VT";83392657900016;"2017-11-01";"client";"Olivier DUBENSKI";;;"8559A";"Formation continue d'adultes";"SLI18070009";"tous";"2018-07-10 17:09:13";"";"France";"Société";833926579;"NC";0;"NC";25;;"30 BOULEVARD DU GENERAL LECLERC";;;59100;"";"France";;;;"FR78833926579";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SAS";1500;"non";"non";"non";;"prelevement";"";"Jérémie ORIAC";"FR7616275009500800032154040";"CEPAFRPP627";;;"N/A";0;0;0;0;0;0;0;"A000021000000"
14072;"ORLEANS PNEUMATIQUES";238622454;"ORLEANS";;;;;8578049200014;"1957-01-01";"prospect";"Olivier DUBENSKI";"EUROTYRE";;"4531Z";"Commerce de gros d'équipements automobiles";"SLI17090004";"tous";"2017-09-21 09:01:05";"";"France";"Société";85780492;"NC";75000;"NC";88;;"42 QUAI SAINT LAURENT";;;45000;"";"France";;;;"FR03085780492";1,2;-1;-1;238621714;;;"actif";;;;"";;2048828;"Euro";"SARL";200000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2015";724221;192043;2185098;2048828;28382;200292;168216;
7902;"ORNE EXPERTISE";233640599;"ALENCON";;;;;44388208900057;"1970-01-01";"suspect";"Yannick TETTINI";;"ABJURIS";;;;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";;"NC";;"NC";;;"60 RUE DE VERDUN";;;61000;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SARL";7500;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
7903;"ORNE EXPERTISE SARL";233640599;"FLERS";;;;;44388208900040;"2002-11-01";"suspect";"Yannick TETTINI";;"ABJURIS";"7120B";"Analyses, essais et inspections techniques";;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";443882089;"NC";5000;"NC";36;;"33 RUE DE MESSEI";;;61100;"";"France";;;;"FR15443882089";1,2;-1;-1;;;;"actif";;;;"";;396619;"Euro";"SARL";7500;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2011";51845;67807;398692;396619;44266;635;1297;
14738;"ORS ACCUEIL SAINT PAUL";675372547;"ISSY LES MOULINEAUX";;"S3";1297;"CEDRE";42843415300014;"1979-01-01";"client";"Frédérique RANDOUX";"CEDRE";;;;"SLI19030002";"tous";"2019-03-12 14:37:28";"";"France";"Société";428434153;"NC";1000;"NC";47;;"22 rue de l'Abbé Derry";;;92130;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";;0;"non";"non";"non";;"prelevement";"";"François BERTRAND-HARDY";"FR7330002004170000009176H70";"CRLYFRPP";;;;;;;;;;;"A000150000000"
14496;"O-SPORT";786993301;"Trégueux";;"S3";1084;"OB RESEAUX";82206022400018;"2016-08-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110262";"tous";"2017-11-28 17:22:21";"";"France";"Société";822060224;"NC";2500;"NC";70;;"46 rue Marc Seguin";;;22950;"";"France";;;;"FR13822060224";1,2;-1;-1;;"lorangebleue.stbrieuc@orange.fr";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";5000;"non";"non";"non";;"prelevement";"";"TANGUY RENAULT";"FR7612206034005601024249095";"AGRIFRPP822";;;"N/A";0;0;0;0;0;0;0;
8839;"OSTREVANT AUTOMOBILES";;"DOUCHY LES MINES";;;;;33436560800028;"1985-12-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"4511Z";"Commerce de voitures et de véhicules automobiles légers";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";334365608;"NC";;"NC";;;"66 RUE LEON BLUM";;;59282;"";"France";;;;"FR48334365608";1,2;-1;-1;;;;"actif";;;;"";;15684;"Euro";"SARL";7622;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2012";287;8353;15684;15684;10326;14;0;
8119;"OSWALD FREDERIC FRANCOIS XAVIER";327924652;"ANICHE";;"S0";390;"INACTIF";49099077700016;"2006-07-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"4773Z";"Commerce de détail de produits pharmaceutiques en magasin spécialisé";;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";490990777;"NC";1000;"NC";61;;"10-12 PL JEAN JAURES";;;59580;"";"France";;;;"FR86490990777";1,2;-1;-1;327903548;;;"actif";;;;"";;;"Euro";"Commerçant";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
1320;"O'TERA FRANCE";320809520;"VILLENEUVE D ASCQ";"FERME DU SART VILLENEUVE D ASCQ";;;;48809590200018;"2005-12-01";"suspect";"Matthieu COSSIAUX";;;"4711D";"Supermarchés";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";488095902;"NC";10000;"NC";30;;"1 RUE LOUIS CONSTANT";;;59650;"";"France";;;;"FR65488095902";1,2;50,6535;3,14104;;;;"actif";;;;"";;12831391;"Euro";"SAS";200000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2009";836988;416198;12983262;12831391;23251;21152;36954;
8733;"OUEST CONTENTIEUX";972353926;"LAVAL";;;;;48750150400012;"2005-12-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"8291Z";"Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";487501504;"NC";1000;"NC";30;;"101 RUE DE BRETAGNE";;;53000;"";"France";;;;"FR22487501504";1,2;-1;-1;243263235;;;"actif";;;;"";;81828;"Euro";"SARL";10000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2009";1319;17567;81877;81828;6541;0;2308;
14042;"OUI ENERGY";;"LILLE";;"S0";510;"OD";82476353600011;"2017-01-01";"client";"Olivier DUBENSKI";;;;;"SLI17040006";"tous";"2017-04-24 11:50:35";"";"France";"Société";824763536;"NC";0;"NC";28;;"2 RUE HEGEL LOMME";;;59160;"";"France";;;;"FR70824763536";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";;0;"non";"non";"non";;"prelevement";"";"Charles BARBIEUX";;;;;;;;;;;;;
7967;"OUISTOCK";;"LILLE";;;;;80199811300014;"1970-01-01";"client";"Yannick TETTINI";;"ABJURIS";"6201Z";"Programmation informatique";;"tous";"2015-08-28 09:05:27";"";"France";"Entreprise";801998113;"NC";0;"NC";24;;"EURATECHNOLOGIES 165 AV DE LA BRETAGNE";;;59000;"";"France";;;;"FR46801998113";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SAS";12397;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
1596;"OUTINORD SAINT AMAND";327481708;"ST AMAND LES EAUX";"OUTINORD ST AMAND ST AMAND LES EAUX";;;;30189661900014;"1973-01-01";"suspect";"Matthieu COSSIAUX";;;"2511Z";"Fabrication de structures métalliques et de parties de structures";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";301896619;"NC";115000;"NC";55;;"392 RUE DE MILLONFOSSE";;;59230;"";"France";;;;"FR93301896619";1,2;50,4359;3,39661;327481708;;;"actif";;;;"";;32672355;"Euro";"SASU";4627459;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";9556919;244804;32928237;32672355;2622582;650720;1552165;
1597;"OUTSIDE LIVING INDUSTRIES FRANCE";820205099;"LILLE";"OUTSIDE LIVING INDUSTRIES FRANCE LILLE";;;;43496388000050;"2001-02-01";"suspect";"Matthieu COSSIAUX";;;"4649Z";"Commerce de gros (commerce interentreprises) d'autres biens domestiques";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";434963880;"NC";0;"NC";19;;"17 RUE DE LA BAIGNERIE";;;59800;"";"France";;;;"FR25434963880";1,2;50,6373;3,05718;;;;"actif";;;;"";;13671723;"Euro";"SARL";244000;;"non";"non";;"prelevement";"";"";;;;;"30/09/2008";3216468;164745;13681984;13671723;194170;0;211615;
10074;"OVH";;"ROUBAIX";;;;;42476141900011;"1999-10-01";"suspect";"Olivier DUBENSKI";;;;;"SLI16020015";"tous";"2016-02-29 09:27:46";"";"France";"Société";424761419;"NC";0;"NC";26;;"140 QUAI DU SARTEL";;;59100;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13086;"OVH";;"ROUBAIX";;;;;42476141900045;"1999-10-01";"suspect";"Matthieu COSSIAUX";"Made in Hainaut";;"6311Z";"Traitement de données, hébergement et activités connexes";;"tous";"2015-11-03 15:23:07";"";"France";"Société";424761419;"NC";50000;"NC";30;;"2 RUE KELLERMANN";;;59100;"";"France";;;;"FR22424761419";1,2;-1;-1;320200958;;"www.nordtole-cs.com";"actif";;;;"";;;"Euro";"SAS";10069020;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
12520;"OVIVE";251347904;"SECLIN";;;;;42399908500057;"1999-08-01";"suspect";"Matthieu COSSIAUX";;;"3700Z";"Collecte et traitement des eaux usées";;"tous";"2016-01-25 11:04:42";"";"France";"Société";423999085;"NC";50000;"NC";35;;"10 RUE DE LORIVAL";;;59113;"";"France";;;;"FR86423999085";1,2;-1;-1;;;;"actif";;;;"";;7194503;"Euro";"SAS";100000;"non";"non";"non";;"prelevement";"";"";;;;;"31/03/2008";2316054;775088;7275438;7194503;660773;66383;1263;
12045;"OVO SERVICE";320380120;"RONCQ";;;;;34394386600016;"1987-10-01";"suspect";"Matthieu COSSIAUX";;;"1089Z";"Fabrication d'autres produits alimentaires n.c.a.";;"tous";"2016-01-25 11:04:41";"";"France";"Société";343943866;"NC";75000;"NC";70;;"162 RUE PASTEUR";;;59223;"";"France";;;;"FR27343943866";1,2;-1;-1;320466195;;;"actif";;;;"";;6548295;"Euro";"SAS";106715;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";775146;1232911;6570763;6548295;732294;2661;18589;
14444;"OVTD";676660367;"Crépy en Valois";;"S3";997;"OB RESEAUX";81312889900016;"2015-09-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110210";"tous";"2017-11-28 17:21:42";"";"France";"Société";813128899;"NC";5000;"NC";65;;"25, rue du Bois de Tillet";;;60800;"";"France";;;;"FR57813128899";1,2;-1;-1;;"jeremy@obcrepy.fr";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";20000;"non";"non";"non";;"prelevement";"";"THOMAS THIERRY JEAN PRADINES";"FR7630027172600002025230154";"CMCIFRPP";;;"N/A";0;0;0;0;0;0;0;
534;"OXABIO";327724500;"CAMBRAI";;;;;41402346500043;"1997-07-01";"prospect";"Matthieu COSSIAUX";;;"8690B";"Laboratoires d'analyses médicales";;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";414023465;"NC";180000;"NC";60;;"13 RUE D'ALGER";;;59400;"";"France";;;;"FR54414023465";1,2;-1;-1;327724501;;;"actif";;;;"";;14266361;"Euro";"selarl";126784;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";6224632;840661;14366081;14266361;3932776;223296;2174363;
14396;"OXYSUD";685707480;"Feytiat";;;;;80807966900012;"2014-11-01";"prospect";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110164";"tous";"2017-11-28 17:18:20";"";"France";"Société";808079669;"NC";0;"NC";19;;"La Fontaine St Martial";"Impasse Clement Ader";;87220;"";"France";;;;"FR81808079669";1,2;-1;-1;;"tdc.distribution@orange.fr";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";7500;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
1610;"P L F";;"LILLE";"PLF LILLE";;;;40905378200028;"1996-09-01";"suspect";"Matthieu COSSIAUX";;;"4638B";"Commerce de gros (commerce interentreprises) alimentaire spécialisé divers";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";409053782;"NC";520000;"NC";92;;"8 RUE MAL DE LATTRE DE TASSIGNY";;;59800;"";"France";;;;"FR02409053782";1,2;50,6349;3,05491;;;;"actif";;;;"";;19975792;"Euro";"SARL";8000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";8154664;2269469;19980249;19975792;2254317;15041;278;
9988;"P M N";320298585;"LESQUIN";;;;;43422470500021;"2000-12-01";"prospect";"Matthieu COSSIAUX";;;"4332B";"Travaux de menuiserie métallique et serrurerie";"SLI15100017";"tous";"2015-10-29 16:55:14";"";"France";"Société";434224705;"NC";50000;"NC";30;;"19 RUE DU PETIT QUINQUIN";;;59810;"";"France";;;;"FR17434224705";1,2;-1;-1;320298580;;;"actif";;;;"";;9308377;"Euro";"SAS";39000;"non";"non";"non";;"prelevement";"";"";;;;;"30/09/2007";3997630;1224298;9465288;9308377;1274029;91226;13423;
14219;"P.L.A. AUTO SERVICES";;"WEYERSHEIM";;;;;81801000100019;"2016-01-01";"prospect";"Matthieu COSSIAUX";"EUROTYRE";;"4532Z";"Commerce de détail d'équipements automobiles";"SLI17090151";"tous";"2017-09-21 13:56:27";"";"France";"Société";818010001;"NC";0;"NC";29;;"5 RUE DES BOULEAUX";;;67720;"";"France";;;;"FR49818010001";1,2;-1;-1;;;;"inactif";;;;"";;;"Euro";"SASU";500;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
12522;"P.M.C.";321899595;"BERCK";"BROOKLYN CENTRE COMMERCIAL CARREFOUR";;;;42429816400023;"1999-04-01";"suspect";"Matthieu COSSIAUX";;;"4771Z";"Commerce de détail d'habillement en magasin spécialisé";;"tous";"2016-01-25 11:04:42";"";"France";"Société";424298164;"NC";75000;"NC";62;;"940 AVENUE DE VERDUN";;"BP 37";62600;"";"France";;;;"FR73424298164";1,2;-1;-1;321899599;;;"actif";;;;"";;6658730;"Euro";"SA à conseil d'administration";38144;"non";"non";"non";;"prelevement";"";"";;;;;"31/01/2015";509720;443697;6815434;6658730;72789;28523;15836;
1598;"PABO";478426603;"TOURCOING";"PABO TOURCOING";;;;40371497500030;"1996-01-01";"suspect";"Matthieu COSSIAUX";;;"4791B";"Vente à distance sur catalogue spécialisé";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";403714975;"NC";10000;"NC";30;;"23 Boulevard Constantin Descat";;;59200;"";"France";;;;"FR27403714975";1,2;50,7017;3,15931;;;;"actif";;;;"";;19014181;"Euro";"SASU";25375;;"non";"non";;"prelevement";"";"";;;;;"31/12/2013";1213399;116845;19590956;19014181;1646229;88029;0;
12378;"PABO";478426603;"TOURCOING";"ADAM ET EVE";;;;40371497500030;"1996-01-01";"prospect";"Matthieu COSSIAUX";;;"4791B";"Vente à distance sur catalogue spécialisé";;"tous";"2016-01-25 11:04:42";"";"France";"Société";403714975;"NC";10000;"NC";30;;"23 BD CONSTANTIN DESCAT";;;59200;"";"France";;;;"FR27403714975";1,2;-1;-1;;;;"actif";;;;"";;19014181;"Euro";"SASU";25375;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";1213399;116845;19590956;19014181;1646229;88029;0;
8478;"PABO SERVICES";;"TOURCOING";;;;;42856070000026;"1999-11-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"4791A";"Vente à distance sur catalogue général";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";428560700;"NC";20000;"NC";55;;"23 BD CONSTANTIN DESCAT";;;59200;"";"France";;;;"FR74428560700";1,2;-1;-1;;;;"actif";;;;"";;649969;"Euro";"SARL";147000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";615221;385;649969;649969;29966;0;0;
14286;"PACEFORME";223413515;"Pacé";;;;;74993835300010;"2012-02-01";"prospect";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110055";"tous";"2017-11-28 17:05:08";"";"France";"Société";749938353;"NC";6000;"NC";50;;"Rue Jean Baptiste Guérin";;;35740;"";"France";;;;"FR78749938353";1,2;-1;-1;;"idmlorangebleue@gmail.com";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";15000;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
13136;"PAGANI";327464546;"LA SENTINELLE";;;;;33909172000013;"1986-10-01";"prospect";"Matthieu COSSIAUX";;;"4399C";"Travaux de maçonnerie générale et gros ?uvre de bâtiment";"SLI16050002";"tous";"2016-05-02 17:38:02";"";"France";"Société";339091720;"NC";75000;"NC";56;;"815 RUE GUSTAVE DELORY";;;59174;"";"France";;;;"FR88339091720";1,2;-1;-1;;;;"actif";;;;"";;5800455;"Euro";"SAS";218000;"non";"non";"non";;"prelevement";"";"";;;;;"30/09/2014";1150716;1442397;5791447;5800455;318368;32498;0;
14255;"PAMITOG";;"Bretteville sur Odon";;;;;50011234700025;"2007-09-01";"prospect";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110024";"tous";"2017-11-28 17:04:39";"";"France";"Société";500112347;"NC";25000;"NC";75;;"5 rue de la Vallée";;;14760;"";"France";;;;"FR29500112347";1,2;-1;-1;;;;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";1000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";2622;125098;243160;242930;56771;303;5181;
14561;"PANSARD & ASSOCIES";688272458;"ROUBAIX";;"S1";1061;"VT";81780388500018;"2016-01-01";"client";"Olivier DUBENSKI";;;"6920Z";"Activités comptables";"SLI18020010";"tous";"2018-02-23 10:27:05";"";"France";"Société";817803885;"NC";0;"NC";29;;"26 BOULEVARD DU GENERAL DE GAULLE";;;59100;"";"France";;;;"FR76817803885";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SAS";300000;"non";"non";"non";;"prelevement";"";"François DELBECQ";"FR7630004005300001042792932";"BNPAFRPP";;;"N/A";0;0;0;0;0;0;0;
1599;"PAPERFLOW";328764000;"LEZENNES";"PAPERFLOW LEZENNES";;;;35309565600065;"1990-01-01";"suspect";"Matthieu COSSIAUX";;;"4665Z";"Commerce de gros (commerce interentreprises) de mobilier de bureau";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";353095656;"NC";0;"NC";29;;"19 Rue Paul Langevin Zi du Hellu";;;59260;"";"France";;;;"FR32353095656";1,2;50,6151;3,10468;;;;"actif";;;;"";;15036474;"Euro";"SAS";800000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2005";3706699;722871;15223296;15036474;793256;52964;321208;
12116;"PAPERFLOW";328764000;"LA MADELEINE";"FAST PAPERFLOW MULTIFICHE";;;;35309565600065;"1990-01-01";"prospect";"Matthieu COSSIAUX";;;"4665Z";"Commerce de gros (commerce interentreprises) de mobilier de bureau";;"tous";"2016-01-25 11:04:41";"";"France";"Société";353095656;"NC";0;"NC";29;;"79 RUE DU PRE CATELAN";;;59110;"";"France";;;;"FR32353095656";1,2;-1;-1;;;;"actif";;;;"";;15036474;"Euro";"SAS";800000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2005";3706699;722871;15223296;15036474;793256;52964;321208;
13052;"PAPETERIES LA VICTOIRE";320944188;"TOURCOING";;;;;88658057000028;"1965-01-01";"suspect";"Matthieu COSSIAUX";;;"4649Z";"Commerce de gros (commerce interentreprises) d'autres biens domestiques";;"tous";"2016-01-25 11:04:44";"";"France";"Société";886580570;"NC";150000;"NC";75;;"RUE RACINE";;;59200;"";"France";;;;"FR73886580570";1,2;-1;-1;;;;"actif";;;;"";;7481549;"Euro";"SAS";38200;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";358796;1853370;7489361;7481549;747928;2525;2483;
11649;"PAPETERIES SILL";140408888;"WIZERNES";;;;;8565014100063;"1956-01-01";"suspect";"Matthieu COSSIAUX";;;"1723Z";"Fabrication d'articles de papeterie";;"tous";"2016-01-25 11:04:40";"";"France";"Société";85650141;"NC";290000;"NC";62;;"RUE DU MOULIN";;"BP 30";62570;"";"France";;;;"FR54085650141";1,2;-1;-1;321936735;;;"actif";;;;"";;69812547;"Euro";"SAS";3600000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";8865610;1375064;70516223;69812547;2197429;105392;400431;
14524;"PARCOURS";544410483;"Tulle";;"S3";1186;"OB RESEAUX";83008354900014;"2017-06-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9312Z";"Activités de clubs de sports";"SLI17110288";"tous";"2017-11-28 17:23:50";"";"France";"Société";830083549;"NC";0;"NC";25;;"ZI Mulatet";"31 Route de Brive";;19000;"";"France";;;;"FR20830083549";1,2;-1;-1;;"lorangebleuetulle@gmail.com";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";5000;"non";"non";"non";;"prelevement";"";"AURELIAN BÉRANGER COURSIERE";;;;;"N/A";0;0;0;0;0;0;0;
14447;"PARCOURS BRIVE";555740644;"Brive";;"S3";1188;"OB RESEAUX";81359191400011;"2015-09-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110213";"tous";"2017-11-28 17:21:44";"";"France";"Société";813591914;"NC";18000;"NC";49;;"11 impasse de LA SARRETIE";;;19100;"";"France";;;;"FR62813591914";1,2;-1;-1;;"parcoursglobal@gmail.com";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";45000;"non";"non";"non";;"prelevement";"";"GEORDIE PARSIS";"FR7610907002380602143969605";"CCBPFRPPBDX";;;"N/A";0;0;0;0;0;0;0;
14446;"PARCOURS MALEMORT";;"Malemort s/ Correze";;"S3";1187;"OB RESEAUX";81357527100016;"2015-09-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110212";"tous";"2017-11-28 17:21:43";"";"France";"Société";813575271;"NC";18000;"NC";49;;"3, rue Sakal 	array(ZAC du Moulin)";;;19360;"";"France";;;;"FR88813575271";1,2;-1;-1;;"parcoursconcept@gmail.com";;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";45000;"non";"non";"non";;"prelevement";"";"AURELIAN COURSIERE";;;;;"N/A";0;0;0;0;0;0;0;
12131;"PARCYDE";321010510;"BURBURE";;;;;36720078900132;"1967-01-01";"suspect";"Matthieu COSSIAUX";;;"4775Z";"Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé";;"tous";"2016-01-25 11:04:41";"";"France";"Société";367200789;"NC";75000;"NC";55;;"ZONE DES ALLOTS JEAN";;;62151;"";"France";;;;"FR54367200789";1,2;-1;-1;;;;"actif";;;;"";;8631348;"Euro";"SAS";1000000;"non";"non";"non";;"prelevement";"";"";;;;;"30/06/2014";828010;37266;8693218;8631348;-43898;1;65175;
8363;"PARFININDUS";;"LUXEMBOURG";;;;;;"1970-01-01";"suspect";"Matthieu COSSIAUX";;"CAP RECOUVREMENT";;;;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";;"NC";;"NC";;;"24 RUE SAINT MATHIEU";;;2318;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SARL";0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
12320;"PARIS";327847385;"LANDRECIES";;;;;39783638800017;"1994-07-01";"suspect";"Matthieu COSSIAUX";;;"4621Z";"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail";;"tous";"2016-01-25 11:04:42";"";"France";"Société";397836388;"NC";75000;"NC";55;;"5 RUE DU QUESNOY";;;59550;"";"France";;;;"FR30397836388";1,2;-1;-1;327843200;;;"actif";;;;"";;6989821;"Euro";"SARL";120000;"non";"non";"non";;"prelevement";"";"";;;;;"30/06/2015";1965630;903;7320988;6989821;106465;41838;20305;
